STRUCTURE,STRUCTURE_ID,freq: Time frequency,wstatus: Labour force and employment status,sex: Sex,age: Age class,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2018,967.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2019,986.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2020,987.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2021,989.0,"bd: break in time series, definition differs (see metadata)",
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2022,1023.3,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2023,1072.6,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2024,1053.3,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2010,8399.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2011,8352.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2012,8401.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2013,8368.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2014,8402.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2015,8469.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2016,8514.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2017,8443.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2018,8413.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2019,8505.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2020,8401.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2021,8252.1,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2022,8626.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2023,8735.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2024,8761.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2010,95.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2011,94.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2012,95.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2013,93.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2014,98.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2015,98.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2016,94.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2017,93.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2018,97.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2019,103.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2020,97.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2021,101.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2022,97.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2023,91.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2024,82.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2010,825.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2011,844.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2012,26.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2013,866.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2014,915.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2015,925.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2016,949.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2017,983.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2018,985.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2019,1041.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2020,1117.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2021,1164.8,"bd: break in time series, definition differs (see metadata)",
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2022,1264.8,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2023,1306.9,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2024,1395.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2010,111.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2011,103.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2012,87.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2013,82.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2014,67.1,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2015,63.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2016,56.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2017,57.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2018,57.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2019,53.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2020,50.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2021,49.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2022,56.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2023,58.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2024,59.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2010,144.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2011,133.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2012,140.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2013,132.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2014,133.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2015,141.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2016,148.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2017,148.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2018,147.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2019,147.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2020,166.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2021,188.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2022,191.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2023,178.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2024,175.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2010,61.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2011,59.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2012,57.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2013,62.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2014,62.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2015,64.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2016,67.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2017,67.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2018,68.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2019,69.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2020,73.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2021,71.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2022,76.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2023,76.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2024,81.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2010,6.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2011,6.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2012,6.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2013,6.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2014,6.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2015,6.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2016,6.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2017,6.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2018,7.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2019,6.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2020,5.8,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2021,6.6,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2022,7.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2023,7.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2024,7.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2010,1427.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2011,1425.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2012,1468.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2013,1442.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2014,1469.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2015,1467.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2016,1480.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2017,1414.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2018,1412.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2019,1426.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2020,1358.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2021,1320.9,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2022,1366.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2023,1384.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2024,1392.3,,
